"key","datasetKey","decimalLongitude","decimalLatitude","year","month","day","country","locality","catalogNumber","recordedBy","stateProvince","institutionCode","collectionCode","notes","citation","doi"
1212124986,"85739778-f762-11e1-a439-00145eb45e9a",5.26,52.1433,2013,12,28,"Netherlands","THE NETHERLANDS, Utrecht: Soesterberg, former airfield, near ecoduct Op Hees. Alt. 10 m.","186226","H. Sipman & A. Aptroot",NA,"B","Lichen Herbarium Berlin","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Botanic Garden and Botanical Museum Berlin (2016). Lichens at Herbarium Berolinense, Berlin (B). Occurrence dataset https://doi.org/10.15468/gmyyyu accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gmyyyu"
1324741022,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.64853,58.99074,2012,1,14,"Norway","Finnestad, Foren","94466","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
911979444,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.66055,50.848883,2012,5,19,"Czechia","Lauschemoor, Wäldchen im Nordwesten","33531",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1054024041,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.20754,59.146343,2012,6,25,"Norway","Soppaland","JK12-L098","Klepsland, Jon T.","Rogaland","BioFokus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054055059,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.106317,59.217846,2012,6,26,"Norway","Viganeset – I beite","274481","Olsen, K.M.; Johnsen, J.I.","Rogaland","BioFokus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1248889039,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.07319,59.225012,2012,6,25,"Norway","N Breiabø – Ved gravplass","449553","Olsen, K.M.","Rogaland","BioFokus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
919263471,"7948250c-6958-4a29-a670-ed1015b26252",6.2075,59.1464,2012,6,25,"Norway","Soppaland","186102","Jon T. Klepsland","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
911979454,"828a3d8c-f762-11e1-a439-00145eb45e9a",39.845,44.456667,2012,8,14,"Russian Federation","Apseronskij Rajon, deutscher Soldatenfriedhof bei Apseronsk","33738",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
2237897160,"84d26682-f762-11e1-a439-00145eb45e9a",11.01678,57.275,2012,9,4,"Denmark","Skoven","DMS-1032163","Vagn Alstrup",NA,NA,NA,"proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Frøslev T G, Heilmann-Clausen J, Lange C, Læssøe T, Petersen J H, Søchting U, Jeppesen T S, Vesterholt J (2020). Danish Mycological Society, fungal records database. Danish Mycological Society. Occurrence dataset https://doi.org/10.15468/zn159h accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/zn159h"
1324742637,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.99448,58.83748,2012,10,20,"Norway","Seldal","97578","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
911979435,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.101117,50.98,2012,10,9,"Germany","Elbsandsteingebirge, auf dem Hocksteingipfel","34008",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
911979450,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.283883,50.905283,2012,10,10,"Germany","Elbsandsteingebirge, Lärchenbestand am Roßsteig nahe der Goldsteinaussicht","33919",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1324739976,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.86209,58.82534,2011,2,5,"Norway","SV-siden av Skjelbreidtjørn","92028","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324739999,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.80981,59.11075,2011,2,12,"Norway","Sør-Talgje, Østabø","92008","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740383,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.86054,59.11019,2011,2,12,"Norway","østsiden av Sør-Talgje","92835","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740412,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.83115,59.10678,2011,2,12,"Norway","Sør-Talgje, ved Søylå","92849","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740377,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.67602,59.1029,2011,3,28,"Norway","Helland","92834","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
911979253,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.532217,51.926383,2011,3,27,"Germany","zwischen Tauer & Bärenklau, unweit von Krolls Lauch","29448",NA,NA,"FR","Herbarium Senckenbergianum (FR) - Fungi","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Senckenberg. Herbarium Senckenbergianum (FR) - Fungi. Occurrence dataset https://doi.org/10.15468/0oaq5v accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/0oaq5v"
1324739961,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.83532,59.17519,2011,4,16,"Norway","SØ av Vestbøvarden","92007","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740359,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.51935,58.73475,2011,4,8,"Norway","Orre","92792","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1040970839,"7948250c-6958-4a29-a670-ed1015b26252",6.1214,59.4143,2011,5,31,"Norway","Åsarødna ytre","194298","Tom H. Hofton","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
1054070736,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.306271,58.333724,2011,5,30,"Norway","Nedre Lauvås Ø","JK11-L122","Klepsland, Jon T.","Rogaland","BioFokus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054079484,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",6.121429,59.414374,2011,5,31,"Norway","Åsarødna ytre","THH11101","Hofton, Tom H.","Rogaland","BioFokus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1054088171,"2e4cc37b-302e-4f1b-bbbb-1f674ff90e14",5.964494,59.442717,2011,5,31,"Norway","Rødne, ytre – Rett sør for gården","11134L","Høitomt, Torbjørn","Rogaland","BioFokus","BioFokus","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Blindheim T (2020). BioFokus. Version 1.1574. BioFokus. Occurrence dataset https://doi.org/10.15468/jxbhqx accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/jxbhqx"
1324740041,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.78232,58.90067,2011,5,14,"Norway","Dale","92101","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740054,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.21502,58.81098,2011,5,27,"Norway","Dirdal, Dokkebekken","92104","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740074,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",5.80451,58.90482,2011,5,14,"Norway","øst av Dale","92103","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740078,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.18425,58.82738,2011,5,25,"Norway","vest av Dirdal kirke","92143","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324740093,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.44381,58.47877,2011,5,31,"Norway","Vestenden av Hovsvatnet","92150","Johnsen, J.I.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
1324741802,"fb1ecd28-f09e-4747-8bde-0b3d7a6f78d1",6.1851,58.83819,2011,5,30,"Norway","ved Dirdalsosen","96004","Johnsen, J.I. & Jordal, J.B.","Rogaland","BG","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","University of Bergen: University Museum (2020). Lichen herbarium, UiB. Version 1.926. Occurrence dataset https://doi.org/10.15468/gpfklm accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/gpfklm"
919261283,"7948250c-6958-4a29-a670-ed1015b26252",6.3063,58.3338,2011,5,30,"Norway","Nedre Lauvås Ø","176869","Jon T. Klepsland","Rogaland","O","L","proper GBIF citations were not initially included here and were added subsequently on 20 November 2020","Natural History Museum, University of Oslo (2020). Lichen herbarium, Oslo (O). Version 1.1331. Occurrence dataset https://doi.org/10.15468/ktu7bj accessed via GBIF.org on 2020-11-20.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2020-11-20","https://doi.org/10.15468/ktu7bj"
