"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","locality","collectionCode","catalogNumber","recordedBy","institutionCode","DB","b1test","name","BBarcode"
442147926,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.970834,50.521389,NA,1908,"5",27,"Germany","Thüringer Wald: 2) Masserberg, 820 m.","Blettaucoll","B 60 0128127a / 152017 / 92459","Lettau, G.","B","GBIF",62,"Pyrenula nitida",NA
442147924,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.616389,50.794724,NA,1908,"7",21,"Germany","Thüringer Wald: Apfelstädtgrund bei Tambach, 550 m.","Blettaucoll","B 60 0128126 / 152011 / 92457","Lettau, G.","B","GBIF",70,"Pyrenula nitida",NA
442147938,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.944445,50.838333,NA,1908,"8",28,"Germany","Thüringen, Arnstadt: 2) Eremitage - Wasserleite, 350 m.","Blettaucoll","B 60 0128131a / 152040 / 92470","Lettau, G.","B","GBIF",80,"Pyrenula nitida",NA
442147931,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.8625,50.636391,NA,1908,"9",27,"Germany","Thüringer Wald: 2) Oberhalb Stützerbach, 650-700 m.","Blettaucoll","B 60 0128128b / 152026 / 92463","Lettau, G.","B","GBIF",62,"Pyrenula nitida",NA
442147929,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.916945,50.685833,NA,1907,"6",21,"Germany","Thüringer Wald: Gabelbach bei Ilmenau, 720 m.","Blettaucoll","B 60 0128128 / 152021 / 92461","Lettau, G.","B","GBIF",70,"Pyrenula nitida",NA
442147930,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.792222,50.679722,NA,1907,"6",16,"Germany","Thüringer Wald: 1) Schnabelbachtal bei Gehlberg, 650 m.","Blettaucoll","B 60 0128128a / 152024 / 92462","Lettau, G.","B","GBIF",62,"Pyrenula nitida",NA
442147925,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.789444,50.756943,NA,1907,"9",8,"Germany","Thüringer Wald: 1) Oberhalb Dörrberg, 450 m.","Blettaucoll","B 60 0128127 / 152015 / 92458","Lettau, G.","B","GBIF",67,"Pyrenula nitida",NA
NA,NA,13.812149,52.830218,NA,1903,"Feb.",NA,"GERMANY","DEUTSCHLAND, Brandenburg: Eberswalde, Schwärzethal.",NA,"3909","Stockmann","BERLIN_DB","BERLIN_DB",87,"Pyrenula nitida",NA
986629,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",12.301944,54.968056,"Møn",1873,NA,NA,"Denmark","Møn","General","1090272","P. J. Hellbom","LD","GBIF",83,"Pyrenula nitida",NA
914898611,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.461667,54.028617,NA,1872,NA,NA,"Germany","Tessin","Herbarium Senckenbergianum (FR) - Fungi","10397",NA,"FR","GBIF",83,"Pyrenula nitida",NA
NA,NA,10.964949,53.733773,NA,1861,"20. Nov.",NA,"GERMANY","(DEUTSCHLAND, Mecklenburg-Vorpommern:) An Buchen und Hainbuchen im Woitendorfer Holz (Bei Rehna).",NA,"3185","H. Brockmüller (?)","BERLIN_DB","BERLIN_DB",83,"Pyrenula nitida",NA
NA,NA,16.693333,49.258889,NA,1960,"10.4.1960",NA,NA,"Czech Republic, Moravia, Moravsky kras, Ricmanice, near Brno",NA,"M-0302874","A. Vezda","MUNICH_HTL","MUNICH_HTL",81,"Pyrenula nitidella",NA
NA,NA,16.708252,49.36359,NA,1958,"29.4.1958",NA,NA,"Czech Republic, Moravia, Moravsky kras, Punkva valley, near Skalní mlyn",NA,"M-0302873","A. Vezda","MUNICH_HTL","MUNICH_HTL",75,"Pyrenula nitidella",NA
986657,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.798333,54.722778,"Lolland",1943,"5",29,"Denmark","Fuglsang","General","1093008","M. Skytte-Christiansen","LD","GBIF",82,"Pyrenula nitidella",NA
1212214953,"85739778-f762-11e1-a439-00145eb45e9a",7.6717,47.6333,NA,1929,"7",4,"Germany","DEUTSCHLAND, Baden-Württemberg: Haagen bei Lörrach, Röttler Wald.","Lichen Herbarium Berlin","118855","V. J. Grummann","B","GBIF",94,"Pyrenula nitidella",NA
442147896,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.691111,47.551945,NA,1920,"4",25,"Germany","Baden: 1) Merkhof bei Wyhlen, 320 m.","Blettaucoll","B 60 0128117 / 151957 / 92440","Lettau, G.","B","GBIF",93,"Pyrenula nitidella",NA
442147850,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695556,47.643612,NA,1914,"4",12,"Germany","Baden: Wald südlich Brombach","Blettaucoll","B 60 0112163 / 149412 / 91406","Lettau, G.","B","GBIF",94,"Pyrenula nitidella",NA
442147921,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.818889,47.620277,NA,1912,"7",7,"Germany","Baden: 4) Nordschwaben - Minseln","Blettaucoll","B 60 0128124d / 152001 / 92455","Lettau, G.","B","GBIF",94,"Pyrenula nitidella",NA
442147843,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.823056,47.65139,NA,1911,"3",NA,"Germany","Baden: Schopfheim - Hasel unweit s. Kürnberg!","Blettaucoll","B 60 0112114 / 149064 / 91283","Lettau, G.","B","GBIF",92,"Pyrenula nitidella",NA
442147818,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.021944,47.554443,NA,1911,"9",10,"Germany","Schwarzwald: Wieladinger Schloss bei Murg","Blettaucoll","B 60 0111740 / 147948 / 90913","Lettau, G.","B","GBIF",94,"Pyrenula nitidella",NA
442147919,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.695833,47.645557,NA,1911,"9",17,"Germany","Baden: 3) Sormatt-Tälchen bei Hauingen","Blettaucoll","B 60 0128124c / 151997 / 92454","Lettau, G.","B","GBIF",94,"Pyrenula nitidella",NA
442147898,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.661667,47.612778,NA,1911,"10",11,"Germany","Baden: 2) Lörrach - Adelhausen","Blettaucoll","B 60 0128117a / 151959 / 92441","Lettau, G.","B","GBIF",97,"Pyrenula nitidella",NA
442147917,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1910,"6",5,"Germany","Baden: 2) Röttler Wald","Blettaucoll","B 60 0128124b / 151994 / 92453","Lettau, G.","B","GBIF",94,"Pyrenula nitidella",NA
NA,NA,12.386504,51.34419,NA,1858,"1858",NA,NA,"Germany, Saxonia, Leipzig, Gaschitz",NA,"M-0302871","Auerswald","MUNICH_HTL","MUNICH_HTL",90,"Pyrenula nitidella",NA
442148112,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.760278,47.994167,NA,1916,"4",21,"Germany","Baden: Mooswald bei Freiburg","Blettaucoll","B 60 0002416 / 143786 / 89368","Lettau, G.","B","GBIF",104,"Schismatomma decolorans",NA
442148113,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.675,47.660557,NA,1911,"10",18,"Germany","Baden: Röttler Wald bei Rümmingen","Blettaucoll","B 60 0002417 / 143787 / 89369","Lettau, G.","B","GBIF",94,"Schismatomma decolorans",NA
442148111,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.944445,50.838333,NA,1907,"5",19,"Germany","Thüringen: ""Hain"" bei Arnstadt, 380 m.","Blettaucoll","B 60 0002414 / 143784 / 89367","Lettau, G.","B","GBIF",80,"Schismatomma decolorans",NA
1212249064,"85739778-f762-11e1-a439-00145eb45e9a",8.2833,48.65,NA,1961,"4",4,"Germany","GERMANY, Baden-Württemberg: Nordschwarzwald, 'Alten Schwallung' unterhalb Herrenwies. Alt. 750 m.","Lichen Herbarium Berlin","178743","H. Reznik","B","GBIF",69,"Thelotrema lepadinum",NA
NA,NA,8.186558,48.64114,NA,1961,"April",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordschwarzwald, between Omerskopf and Unterstmatt, Gewann Wittig.",NA,"178744","H. Reznik","BERLIN_DB","BERLIN_DB",78,"Thelotrema lepadinum","B 60 0174789"
918998630,"828a3d8c-f762-11e1-a439-00145eb45e9a",22.68055,49.163883,NA,1957,"6",22,"Poland","Bieszczady Zachodnie, prope vicum Pszczeliny","Herbarium Senckenbergianum (FR) - Fungi","795",NA,"FR","GBIF",54,"Thelotrema lepadinum",NA
1068342,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",11.798333,54.722778,"Lolland",1943,"5",28,"Denmark","Fuglsang","General","1186402","M. Skytte-Christiansen","LD","GBIF",82,"Thelotrema lepadinum",NA
1068265,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.835,54.902778,"Jylland",1939,"8",15,"Denmark","Als: Sønderskov","General","1109622","Ove Almborn","LD","GBIF",82,"Thelotrema lepadinum",NA
918998551,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.034717,50.973333,NA,1937,"6",10,"Germany","Elbsandsteingebirge, Wehlen, im Uttawalder Grund oberhalb ""Felsentor""","Herbarium Senckenbergianum (FR) - Fungi","800",NA,"FR","GBIF",80,"Thelotrema lepadinum",NA
1212248659,"85739778-f762-11e1-a439-00145eb45e9a",12.2333,54.2,NA,1936,"6",30,"Germany","DEUTSCHLAND, Mecklenburg-Vorpommern: Rostocker Heide westlich Graal.","Lichen Herbarium Berlin","118672","V. J. Grummann","B","GBIF",84,"Thelotrema lepadinum",NA
918998561,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.246117,49.093617,NA,1936,"7",8,"Germany","Bayrischer Wald, Zwieseler Waldhaus","Herbarium Senckenbergianum (FR) - Fungi","801",NA,"FR","GBIF",60,"Thelotrema lepadinum",NA
918998566,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.154717,49.098333,NA,1936,"7",9,"Germany","Bayrischer Wald, Großer Arbersee","Herbarium Senckenbergianum (FR) - Fungi","797",NA,"FR","GBIF",40,"Thelotrema lepadinum",NA
918998570,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.38695,50.909167,NA,1935,"4",22,"Germany","Sächsische Schweiz, Hinterhermsdorf, im Kirnitzschtal unterhalb ""Obere Schleuse""","Herbarium Senckenbergianum (FR) - Fungi","803",NA,"FR","GBIF",73,"Thelotrema lepadinum",NA
NA,NA,10.970913,50.507532,NA,1934,"30. Apr.",NA,"GERMANY","DEUTSCHLAND, Thüringen: Thüringer Wald, Masserberg, Weg zur Werraquelle.",NA,"6590","J. Mrugowsky","BERLIN_DB","BERLIN_DB",62,"Thelotrema lepadinum","B 60 0133042"
NA,NA,13.483289,48.862862,NA,1923,"6-Jul",NA,"GERMANY","DEUTSCHLAND, Bayern: Böhmerwald, bei Hohenau bei der Sägemühle.",NA,"119131","V. J. Grummann","BERLIN_DB","BERLIN_DB",63,"Thelotrema lepadinum",""
NA,NA,13.464913,48.927749,NA,1923,"6-Jul",NA,"GERMANY","DEUTSCHLAND, Bayern: Böhmerwald, unterhalb Waldhäuser.",NA,"119139","V. J. Grummann","BERLIN_DB","BERLIN_DB",42,"Thelotrema lepadinum",""
442148460,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.107778,47.906666,NA,1921,"8",9,"Germany","Schwarzwald: Ravennaschlucht bei Höllsteig (Höllental), 800 m.","Blettaucoll","B 60 0028172 / 145738 / 90063","Lettau, G.","B","GBIF",65,"Thelotrema lepadinum",NA
442148437,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.934166,47.698334,NA,1912,"9",15,"Germany","Schwarzwald: Baden: 1) Gersbacher Waldungen: ""Dickicht"" nahe Fetzenbergwald. 900-1000 m.","Blettaucoll","B 60 0002741 / 143872 / 89393","Lettau, G.","B","GBIF",70,"Thelotrema lepadinum",NA
442148536,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.001111,47.740276,NA,1910,"8",29,"Germany","[Schwarzwald etc.] Baden: 1) Todtmoos - Gersbach","Blettaucoll","B 60 0128120 / 151972 / 92445","Lettau, G.","B","GBIF",63,"Thelotrema lepadinum",NA
442148554,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.789444,50.756943,NA,1909,"5",16,"Germany","Thüringer Wald: 7) Sieglitzgrund bei Dörrberg","Blettaucoll","B 60 0128185f / 152857 / 92763","Lettau, G.","B","GBIF",67,"Thelotrema lepadinum",NA
442148551,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.970834,50.521389,NA,1908,"5",27,"Germany","Thüringer Wald: 4) Masserberg gegen ""Hohe Heide"" (820 m.)","Blettaucoll","B 60 0128185c / 152851 / 92760","Lettau, G.","B","GBIF",62,"Thelotrema lepadinum",NA
442148552,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.616389,50.794724,NA,1908,"7",5,"Germany","Thüringer Wald: 5) Marderbachtal bei Dietharz (500 m.)","Blettaucoll","B 60 0128185d / 152853 / 92761","Lettau, G.","B","GBIF",70,"Thelotrema lepadinum",NA
442148557,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.8625,50.636391,NA,1908,"9",27,"Germany","Thüringer Wald: 2) Oberhalb Stützerbach, 700 m.","Blettaucoll","B 60 0128186a / 152925 / 92797","Lettau, G.","B","GBIF",62,"Thelotrema lepadinum",NA
442148555,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.7,50.766666,NA,1908,"10",11,"Germany","Thüringer Wald: 8) Triefstein im Ohratal, 550 m.","Blettaucoll","B 60 0128185g / 152859 / 92764","Lettau, G.","B","GBIF",63,"Thelotrema lepadinum",NA
442148548,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.792222,50.679722,NA,1907,"6",16,"Germany","Thüringer Wald: 1) Oberhalb Bhf. Gehlberg (650 m.)","Blettaucoll","B 60 0128185 / 152692 / 92690","Lettau, G.","B","GBIF",62,"Thelotrema lepadinum",NA
442148550,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.726666,50.705833,NA,1907,"6",16,"Germany","Thüringer Wald: 3) Hoher Fels bei Oberhof (650-700 m.).","Blettaucoll","B 60 0128185b / 152849 / 92759","Lettau, G.","B","GBIF",56,"Thelotrema lepadinum",NA
442148556,"8589cc8c-f762-11e1-a439-00145eb45e9a",10.858611,50.677776,NA,1907,"9",13,"Germany","Thüringer Wald:  Oberhalb Manebach, am Gr. Hermannstein, 750 m.","Blettaucoll","B 60 0128186 / 152694 / 92691","Lettau, G.","B","GBIF",63,"Thelotrema lepadinum",NA
918998623,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.985,47.923617,NA,1900,NA,NA,"Germany","Schwarzwald, Zastler","Herbarium Senckenbergianum (FR) - Fungi","10477",NA,"FR","GBIF",82,"Thelotrema lepadinum",NA
NA,NA,15.622222,50.767222,NA,1882,"8.1882",NA,"Polen","Riesengebirge",NA,NA,"?","BERLIN_HTL","BERLIN_HTL",30,"Thelotrema lepadinum",NA
1503041421,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",8,47,NA,1871,"9",13,"Switzerland",NA,"Botany","C0052522F","R. Gisler","F","GBIF",72,"Thelotrema lepadinum",NA
1503041379,"aec6d756-3aa8-465e-83fd-4f6ee83e693e",10.5,51.5,NA,1867,NA,NA,"Germany",NA,"Botany","C0052422F","E. Wenck","F","GBIF",78,"Thelotrema lepadinum",NA
152957809,"89579e3e-f762-11e1-a439-00145eb45e9a",15.078565,45.699754,NA,1800,"1",1,"Slovenia",NA,"FloVegSI-FLO","F776192","Batič F.","ULBF-AGR","GBIF",89,"Thelotrema lepadinum",NA
152957813,"89579e3e-f762-11e1-a439-00145eb45e9a",14.41197,45.899703,NA,1800,"1",1,"Slovenia",NA,"FloVegSI-FLO","F777012","Dolšak F.","ULBF-AGR","GBIF",95,"Thelotrema lepadinum",NA
919003142,"828a3d8c-f762-11e1-a439-00145eb45e9a",20.27555,49.19695,NA,1968,"7",26,"Slovakia","Hohe Tatra, Dolina bieloj Vody Kezmarskej","Herbarium Senckenbergianum (FR) - Fungi","24082",NA,"FR","GBIF",39,"Usnea florida",NA
1273866994,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.082222,49.894722,"Luxembourg",1964,"7",24,"Belgium","Carlsbourg","General","1886232","Onraedt Maurice","LD","GBIF",82,"Usnea florida",NA
1273866900,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",5.595556,49.647222,"Luxembourg",1963,"4",18,"Belgium","Buzenol","General","1885336","G. Thiry","LD","GBIF",87,"Usnea florida",NA
1100016274,"858c1c6c-f762-11e1-a439-00145eb45e9a",10.702778,47.569168,NA,1963,"6",29,"Germany","Bayern, Schwaben, Kreis Füssen: Bleckenau am Weg zum Rothmoos, auf Fagus in der Krone, 1250 m","BSMlichfungicoll","M-0042012 / 7422 / 4693","Doppelbaur, Hans","SNSB-M","GBIF",70,"Usnea florida",NA
1099104851,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.762931,47.547382,NA,1961,"10",24,"Germany","Bleckenau bei Hohenschwangau Füssen, 1200 m.","BSMlichenscoll","M-0103161 / 538099 / 221202","Schauer, T.","SNSB-M","GBIF",54,"Usnea florida",NA
1212253550,"85739778-f762-11e1-a439-00145eb45e9a",8.4333,48.6333,NA,1960,"11",28,"Germany","GERMANY, Baden-Württemberg: Nordschwarzwald, Gompelscheuer in Enztal valley.","Lichen Herbarium Berlin","179582","H. Reznik","B","GBIF",73,"Usnea florida",NA
919002461,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.411383,47.724717,NA,1959,"8",3,"Austria","Salzburger Alpen, Zinkenbachklamm unweit des Wolfgangsee's","Herbarium Senckenbergianum (FR) - Fungi","9155",NA,"FR","GBIF",68,"Usnea florida",NA
NA,NA,8.135231,48.696757,NA,1959,"März",NA,"GERMANY","GERMANY, Baden-Württemberg: Nordschwarzwald, Weißtannen im oberen Bühlott-Tal [bei Bühl im Landkreis Rastatt].",NA,"178785","H. Reznik","BERLIN_DB","BERLIN_DB",100,"Usnea florida","B 60 0174714"
1099106012,"7ba21c92-f762-11e1-a439-00145eb45e9a",22.716637,49.083359,NA,1958,"7",27,"Poland","Bieszczady Zachodnie, północne zbocze Falowej. Na korze w koronie jodły na skraju lasu bukowego. Montes Bieszczady Zachodnie in septentrionali declivitate montis Falowa. 750 m.s.m.","BSMlichenscoll","M-0196141 / 580846 / 252696","Glanc, K.","SNSB-M","GBIF",40,"Usnea florida",NA
1273867076,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",22.22597,49.96282,"Podkarpackie",1958,"7",27,"Poland","No locality information available","General","1887576","K. Glanc","LD","GBIF",67,"Usnea florida",NA
1099105997,"7ba21c92-f762-11e1-a439-00145eb45e9a",16.337872,50.473305,NA,1957,"9",19,"Poland","Pieniny (pow. Nowy Targ), pasmo Pieninek. Na pniu i galęziach jodły poniżej Białych Skał. - Carpati Occ., iugum Pieniny, prope rupes Białe Skały. 670 m. s. m.","BSMlichenscoll","M-0196128 / 580833 / 252683","Tobolewski, Z.R.","SNSB-M","GBIF",54,"Usnea florida",NA
1273868035,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",20.30085,49.84203,"Malopolskie",1957,"9",19,"Poland","No locality information available","General","1896008","Z. Tobolewski","LD","GBIF",82,"Usnea florida",NA
1099104838,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.097307,47.409897,NA,1954,"6",NA,"Germany","Wettersteingebirge. Am Weg zum Schachen.","BSMlichenscoll","M-0103160 / 538098 / 221201","Schacht","SNSB-M","GBIF",16,"Usnea florida",NA
1099107183,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.774692,47.538048,NA,1954,"10",30,"Germany","Allgäu, Bleckenau Lk.s Füssen bei Hohenschwangau, bei den Hütten, ±1170 mtr.","BSMlichenscoll","M-0196611 / 581244 / 253094","Schröppel, A.","SNSB-M","GBIF",41,"Usnea florida",NA
NA,NA,9.534582,49.97143,NA,1954,"5. Aug.",NA,"GERMANY","DEUTSCHLAND, Bayern: Spessart. Rechtenbachtal: Mischwald. Alt. 250 m.",NA,"100695","O. Behr","BERLIN_DB","BERLIN_DB",84,"Usnea florida","B 60 0091145"
NA,NA,9.520194,49.974728,NA,1954,"5. Aug.",NA,"GERMANY","DEUTSCHLAND, Bayern: Spessart. Rechtenbachtal: Mischwald. Alt. 300 m.",NA,"100697","O. Behr","BERLIN_DB","BERLIN_DB",84,"Usnea florida","B 60 0091154"
NA,NA,6.457255,49.845674,NA,1954,"15. Okt.",NA,"GERMANY","DEUTSCHLAND, Rheinland-Pfalz: Kr. Bitburg, Irrel, Güntherhof.",NA,"97768","H. Breuer","BERLIN_DB","BERLIN_DB",87,"Usnea florida","B 60 0141457"
1099107177,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.494261,47.553638,NA,1952,"7",2,"Germany","Allgäu, Bärenmossalm bei Pfronten, Lks Füssen, ± 1400 mtr.","BSMlichenscoll","M-0196609 / 581243 / 253093","Schröppel, A.","SNSB-M","GBIF",52,"Usnea florida",NA
1099107174,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.776772,47.538525,NA,1952,NA,NA,"Germany","Allgäu: Kr. Füssen, Blöckenau oberh. d. Hütte, 1200 m.","BSMlichenscoll","M-0196616 / 581247 / 253097","Klement, O.","SNSB-M","GBIF",41,"Usnea florida",NA
NA,NA,9.083063,49.647163,NA,1951,"1. Mai",NA,"GERMANY","DEUTSCHLAND, Hessen: Krs. Erbach-Odenwald, Würzberg, Wegrand im Walde. Alt. 500 m.",NA,"100678","Otto Behr","BERLIN_DB","BERLIN_DB",84,"Usnea florida","B 60 0091153"
NA,NA,10.357287,47.484164,NA,1951,"26-Jul",NA,"GERMANY","DEUTSCHLAND, Bayern: Allgäuer Alpen, Imberger Horn. Alt. c. 1600 m.",NA,"118059","V. J. Grummann","BERLIN_DB","BERLIN_DB",49,"Usnea florida",""
1273866781,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",8.543333,48.761111,"Baden-Württemberg",1949,"4",13,"Germany","Wildbader Kopf","General","1884364","E. Putzler","LD","GBIF",84,"Usnea florida",NA
1099107242,"7ba21c92-f762-11e1-a439-00145eb45e9a",13.13555,49.112762,NA,1949,"10",NA,"Germany","Oberpfalz, Bayrischer Wald, Gr. Arber. In 1000 mt Höhe.","BSMlichenscoll","M-0196617 / 581248 / 253098","Hübschmann, A. v.","SNSB-M","GBIF",40,"Usnea florida",NA
1099104848,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.348104,47.491852,NA,1948,NA,NA,"Germany","Fl. v. Bayern. Mittenwald: Am Soiernsee. 1540 m.","BSMlichenscoll","M-0103158 / 538096 / 221199","Mägdefrau, K.","SNSB-M","GBIF",28,"Usnea florida",NA
NA,NA,10.32107,50.109657,NA,1948,"15. Aug.",NA,"GERMANY","DEUTSCHLAND, HESSEN. Krs. Erbach-Odenwald. Hesselbach. Alt. 300 m.",NA,"22255","O. Behr","BERLIN_DB","BERLIN_DB",81,"Usnea florida",""
1099107176,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.346645,47.516113,NA,1947,"5",26,"Germany","Oberbayern, Karwendelg. - Soierngruppe, Aufstieg zur Fischbachalm, ±1200 m.","BSMlichenscoll","M-0196576 / 581234 / 253084","Poelt, J.","SNSB-M","GBIF",51,"Usnea florida",NA
1099104983,"7ba21c92-f762-11e1-a439-00145eb45e9a",11.003923,47.549583,NA,1947,"10",15,"Germany","Oberbayern: Ammergauer Alpen, Weg von der Notkarspitze nach Farchant.","BSMlichenscoll","M-0103155 / 538094 / 221197","Poelt, J.","SNSB-M","GBIF",57,"Usnea florida",NA
1099104840,"7ba21c92-f762-11e1-a439-00145eb45e9a",12.895803,47.621948,NA,1947,"12",28,"Germany","Oberbayern bei Ettlerlehen oberh. Ramsau.","BSMlichenscoll","M-0103156 / 580496 / 252347","Poelt, J.","SNSB-M","GBIF",59,"Usnea florida",NA
NA,NA,9.108533,51.095168,NA,1938,"29-May",NA,"GERMANY","DEUTSCHLAND, Hessen: Talgraben in the protected area ""Sondertal und Talgraben bei Bad Wildungen"" near Bad Wildungen.",NA,"85044","F. Pusch","BERLIN_DB","BERLIN_DB",81,"Usnea florida","B 60 0132218"
NA,NA,6.829418,50.197155,NA,1936,"8.1936",NA,"Deutschland","Eifel, Daun",NA,NA,"Baschant","BERLIN_HTL","BERLIN_HTL",78,"Usnea florida",NA
152959784,"89579e3e-f762-11e1-a439-00145eb45e9a",14.078647,46.299642,NA,1935,"4",2,"Slovenia",NA,"FloVegSI-FLO","F774564","Dolšak F.","ULBF-AGR","GBIF",71,"Usnea florida",NA
1099106018,"7ba21c92-f762-11e1-a439-00145eb45e9a",6.723354,45.37188,NA,1928,"9",NA,"France","Savoyische Alpen: Pralognan, Forêt d'Isertan.","BSMlichenscoll","M-0196140 / 580845 / 252695","Schmidt, A.","SNSB-M","GBIF",3,"Usnea florida",NA
NA,NA,11.122195,47.46491,NA,1922,"17 Apr.",NA,"GERMANY","DEUTSCHLAND, Bayern: Bayrische Alpen, Partnachklamm hinter Garmisch-Partenkirchen.",NA,"116384","Mixe in herb. V. J. Grummann","BERLIN_DB","BERLIN_DB",71,"Usnea florida",""
1099104846,"7ba21c92-f762-11e1-a439-00145eb45e9a",12.879496,48.96505,NA,1918,"8",NA,"Germany","Hirschenstein.","BSMlichenscoll","M-0103171 / 538108 / 221211","Gerstlauer, L.","SNSB-M","GBIF",55,"Usnea florida",NA
1099107244,"7ba21c92-f762-11e1-a439-00145eb45e9a",10.02305,47.554798,NA,1916,"8",11,"Germany","Bayern, Oberstaufen; Zwischen den Alpen Raucheck & Siche, 1000 m.","BSMlichenscoll","M-0196604 / 581241 / 253091","Hoock, G.","SNSB-M","GBIF",67,"Usnea florida",NA
1273868051,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.15808,46.22763,"Friuli-Venezia Giulia",1915,"8",NA,"Italy","No locality information available","General","1896392","J. Hruby","LD","GBIF",120,"Usnea florida",NA
1273868053,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",13.90538,46.77217,"Kärnten",1915,"8",NA,"Austria","No locality information available","General","1896264","J. Hruby","LD","GBIF",31,"Usnea florida",NA
NA,NA,10.305232,50.709771,NA,1915,"1 Aug.",NA,"GERMANY","DEUTSCHLAND, Thüringen: Thüringer Wald, Zillbacher Forst (Umg. Schmalkalden).",NA,"1913","Th. Reinstein","BERLIN_DB","BERLIN_DB",76,"Usnea florida",""
442148668,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.838056,47.823334,NA,1914,"6",28,"Germany","Schwarzwald: Heubronner Eck (Belchen), 950 m.","Blettaucoll","B 60 0128248 / 152882 / 92776","Lettau, G.","B","GBIF",61,"Usnea florida",NA
NA,NA,10.435196,50.742215,NA,1914,"13 Dec.",NA,"GERMANY","DEUTSCHLAND: Ehrenthal (verm. nahe Schmalkalden, Thüringen).",NA,"1933","Th. Reinstein","BERLIN_DB","BERLIN_DB",76,"Usnea florida",""
442148671,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.8525,47.734722,NA,1913,"8",31,"Germany","[Schwarzwald] Baden: 3) Am Zeller Blauen, 1000 m.","Blettaucoll","B 60 0128249b / 152894 / 92783","Lettau, G.","B","GBIF",76,"Usnea florida",NA
442148667,"8589cc8c-f762-11e1-a439-00145eb45e9a",7.740833,47.644165,NA,1912,"1",NA,"Germany","Baden: Häfnetbuck bei Steinen","Blettaucoll","B 60 0128247 / 152880 / 92775","Lettau, G.","B","GBIF",94,"Usnea florida",NA
442148670,"8589cc8c-f762-11e1-a439-00145eb45e9a",8.053611,47.859444,NA,1912,"7",28,"Germany","[Schwarzwald] Baden: 2) Hirschbäder am Feldberg","Blettaucoll","B 60 0128249a / 152892 / 92782","Lettau, G.","B","GBIF",57,"Usnea florida",NA
