"key","datasetKey","decimalLongitude","decimalLatitude","stateProvince","year","month","day","country","catalogNumber","recordedBy","institutionCode","locality","collectionCode","DB","BBarcode","b1test","name"
1262183055,"85739778-f762-11e1-a439-00145eb45e9a",10.6473,47.781,NA,2014,"8",9,"Germany","193561","Walter Obermayer","B","GERMANY, Bayern (=Bavaria), Schwaben (=Swabia), Alpenvorland, 2.2 km east of the centre of Marktoberdorf. Alt. 770 m.","Lichen Herbarium Berlin","GBIF",NA,72,"Punctelia jeckeri"
1676071619,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.5775,50.080367,NA,2014,"11",26,"Germany","221332",NA,"FR","Frankfurt, Schwanheimer Wald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia jeckeri"
914864770,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.267867,50.141067,NA,2013,"3",27,"Germany","67637",NA,"FR","Wiesbaden-Naurod, Trockenborn.","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,78,"Punctelia jeckeri"
1086983740,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.5,50.696383,NA,2011,"6",12,"Germany","37891",NA,"FR","Rauschenbachtalsperre, Nordseite","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,53,"Punctelia jeckeri"
914864745,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.985,51.201117,NA,2011,"6",30,"Germany","31776",NA,"FR","Niederludwigsdorf","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,82,"Punctelia jeckeri"
914864676,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.722783,50.836667,NA,2011,"7",27,"Germany","31811",NA,"FR","Hain, Oybin","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,70,"Punctelia jeckeri"
914864922,"828a3d8c-f762-11e1-a439-00145eb45e9a",22.8,49.13055,NA,2011,"7",21,"Poland","35647",NA,"FR","Bieszczady (Ostbeskiden), nördlich von Tarnawa, verlassene Siedlung","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,57,"Punctelia jeckeri"
1978637022,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.82195,50.968333,NA,2011,"8",2,"Germany","32174",NA,"FR","Oberseifersdorf, "" Der Hain""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,77,"Punctelia jeckeri"
914864621,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.89,50.986667,NA,2011,"8",24,"Germany","31998",NA,"FR","Hirschfelde","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,78,"Punctelia jeckeri"
914864731,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.87195,51.517783,NA,2011,"8",16,"Germany","29512",NA,"FR","Schipkau","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Punctelia jeckeri"
914864817,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.957783,51.015,NA,2011,"8",7,"Poland","31956",NA,"FR","Zgorzelecki, östlich von Krzewina Zgorzecka","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,82,"Punctelia jeckeri"
914864601,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.691667,50.92805,NA,2011,"9",30,"Germany","31948",NA,"FR","Wald zwischen Spitzkunnersdorf und Hainewalde","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,75,"Punctelia jeckeri"
914864847,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.696383,51.017783,NA,2011,"10",14,"Germany","31759",NA,"FR","Obercunnersdorf","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,74,"Punctelia jeckeri"
914864618,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.886667,51.334717,NA,2010,"9",22,"Germany","30048",NA,"FR","Oberlausitz, NSG Königsbrücker Heide, Dünenzug SW der Otterbachniederung (Artilleriehöhen)","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Punctelia jeckeri"
914864497,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.0875,50.45695,NA,2010,"10",13,"Germany","28711",NA,"FR","Vogtland, NSG Vogelfreistätte Burgteich","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,74,"Punctelia jeckeri"
1212215204,"85739778-f762-11e1-a439-00145eb45e9a",14.5317,51.9267,NA,2009,"10",18,"Germany","120972","H. Sipman","B","DEUTSCHLAND, Brandenburg: Landkreis Spree-Neisse, c. 2.5 km NE of Tauer along road to Bärenklau, near Krolls Lauch. Alt. 80 m.","Lichen Herbarium Berlin","GBIF",NA,90,"Punctelia jeckeri"
914864591,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.93945,50.638883,NA,2009,"10",12,"Germany","27892",NA,"FR","Ehrenfriedersdorf, Stadtwald, Lärchenbestand am ""kalten Feld""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,62,"Punctelia jeckeri"
914864712,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.859717,51.186667,NA,2006,"4",8,"Germany","23975",NA,"FR","Oberlausitz, Königshainer Berge, zwischen Königshain und dem Schwalbenberg","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,79,"Punctelia jeckeri"
1931341595,"d415c253-4d61-4459-9d25-4015b9084fb0",14.8806,47.0597,"Styria",2005,"7",30,"Austria","1103764","W. Obermayer","NY","Steiermark. Steirisches Randgebirge, Stubalpe, 15 km W of Koflach, 7.5 km NW of Hirschegg, 0.4 km NW of Kochbauer","NY","GBIF",NA,30,"Punctelia jeckeri"
914864637,"828a3d8c-f762-11e1-a439-00145eb45e9a",5.307783,46.32195,NA,2005,"7",11,"France","22284",NA,"FR","Bourg en Bresse, ca. 16 km N, Rastplatz an der Straße N 83 von NE in Richtung Lyon","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,109,"Punctelia jeckeri"
914864429,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.557633,46.3357,NA,2003,"8",1,"Slovenia","15461",NA,"FR","Julische Alpen, Bovec, Ortslage, bei der unteren Kirche","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,66,"Punctelia jeckeri"
914864625,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.6793,51.2943,NA,2002,"5",14,"Germany","15037",NA,"FR","Oelsa e","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,87,"Punctelia jeckeri"
914864472,"828a3d8c-f762-11e1-a439-00145eb45e9a",12.014167,47.702217,NA,1987,"7",10,"Germany","3968",NA,"FR","Wendelstein nächst ""Teufelsrutsch""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,48,"Punctelia jeckeri"
914864392,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.4382,48.798883,NA,1971,"8",3,"Germany","18032",NA,"FR","Schwarzwald, Bad Herrenalb, nahe Kurhaus","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,88,"Punctelia jeckeri"
788549125,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",9.840278,48.718056,"Baden-Württemberg",1970,"8",14,"Germany","1306263","Felix Schumm","LD","Heldenberg","General","GBIF",NA,74,"Punctelia jeckeri"
2365720354,"85739778-f762-11e1-a439-00145eb45e9a",13.5833,53.1217,NA,2019,"4",30,"Germany","201928","H. Sipman & D. Heinrich","B","GERMANY, Brandenburg: Uckermark, W of Ahrensdorf , E of Seehof. Alt. 60 m.","Lichen Herbarium Berlin","GBIF",NA,85,"Punctelia subrudecta"
2365720355,"85739778-f762-11e1-a439-00145eb45e9a",13.305,52.4517,NA,2019,"6",12,"Germany","201976","H. Sipman","B","GERMANY, Berlin:  Botanischer Garten Berlin-Dahlem, Arboretum, Pyrus field. Alt. ca. 40 m.","Lichen Herbarium Berlin","GBIF",NA,91,"Punctelia subrudecta"
1946699725,"828a3d8c-f762-11e1-a439-00145eb45e9a",19.854717,48.178617,NA,2018,"5",24,"Slovakia","54464-771",NA,"FR","omoka, um den Waldparkplatz","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,84,"Punctelia subrudecta"
1949725388,"828a3d8c-f762-11e1-a439-00145eb45e9a",18.440883,47.803417,NA,2018,"5",21,"Slovakia","54334-771",NA,"FR","Búcs","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,105,"Punctelia subrudecta"
1949725389,"828a3d8c-f762-11e1-a439-00145eb45e9a",18.740833,47.832783,NA,2018,"5",21,"Slovakia","54378-771",NA,"FR","über Garamkövesd","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,107,"Punctelia subrudecta"
2303272890,"828a3d8c-f762-11e1-a439-00145eb45e9a",24.187783,47.96305,NA,2018,"7",19,"Ukraine","54684-771",NA,"FR","beim Mittelpunkt Europas","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,69,"Punctelia subrudecta"
1848984620,"858c1c6c-f762-11e1-a439-00145eb45e9a",8.706463,48.882392,NA,2017,"12",5,"Germany","M-0290291 / 911650 / 469873","Dornes, A.P.","SNSB-M","DE, Baden-Württemberg, Schwarzwald-Randplatten: Pforzheim; Buckenberg, Kopernikusallee. In ca. 335 m. NN. MTB|Koor.: 7118/1 | 48.882392°, 08.706463°","BSMlichfungicoll","GBIF",NA,95,"Punctelia subrudecta"
1657195730,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",14.27556,45.33528,NA,2016,"4",5,"Croatia","000330131","Mayrhofer,Helmut & Prettner,Matthias","GZU","Primorsko-Goranska.Veprinac. neben Straße die vom asphaltiertem Sportplatz Richtung Zatka führt","Herbarium GZU","GBIF",NA,103,"Punctelia subrudecta"
1676072330,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.06075,51.043667,NA,2016,"6",26,"Germany","43404",NA,"FR","Leverkusen. Oulustraße","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1676072351,"828a3d8c-f762-11e1-a439-00145eb45e9a",7.059167,51.04255,NA,2016,"6",26,"Germany","43561",NA,"FR","Leverkusen","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1676072352,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.525967,50.88555,NA,2016,"6",11,"Czechia","43578",NA,"FR","bei Teichstatt","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,68,"Punctelia subrudecta"
2464717744,"f0ecd5eb-bc62-40fe-ab53-294cbb34a290",22.657056,48.207454,NA,2016,"9",18,"Ukraine","CWU 202879","Alla Gromakova","CWU","near Berehove",NA,"GBIF",NA,99,"Punctelia subrudecta"
2013146438,"7948250c-6958-4a29-a670-ed1015b26252",7.0063,50.9577,"Nordrhein-Westfalen",2016,"11",26,"Germany","205550","S. Rui, E. Timdal","O","Köln, Mulheim, near Märchenbrunnen","L","GBIF",NA,100,"Punctelia subrudecta"
1836429507,"85739778-f762-11e1-a439-00145eb45e9a",5.31,52.1517,NA,2016,"12",27,"Netherlands","195610","H. Sipman & A. Aptroot","B","THE NETHERLANDS, Utrecht: Soest, nature reserve Korte Duinen, afforestation in former Zonnegloren area. Alt. 10 m.","Lichen Herbarium Berlin","GBIF",NA,92,"Punctelia subrudecta"
1676071657,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.294635,50.156017,NA,2015,"1",9,"Germany","221516",NA,"FR","Hoher Taunus, das Theißtal westl. von Niedernhausen, Feldkreuz bei den Fischteichen","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,86,"Punctelia subrudecta"
1099343026,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.477783,51.403617,NA,2015,"4",8,"Germany","39341",NA,"FR","bei Bärwalde","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,88,"Punctelia subrudecta"
1233566551,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.17555,50.008617,NA,2015,"10",21,"Germany","40966",NA,"FR","bei Mainz, Schloß Waldhausen","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,96,"Punctelia subrudecta"
1676071482,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.637194,49.638333,NA,2014,"4",12,"Germany","217255",NA,"FR","Heppenheim, In den langen Äckern, Untersuchungegebiet 1, Aufnahmebaum 3","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1676071496,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.996194,49.670389,NA,2014,"4",27,"Germany","217292",NA,"FR","Michelstadt, auf einem Parkplatz am Roßbacher Weg, Untersuchungsgebiet 2, Aufnahmebaum 6","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,93,"Punctelia subrudecta"
1676071526,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.664972,49.876528,NA,2014,"6",22,"Germany","217356",NA,"FR","Darmstadt, Mathildenhöhe/Nikolaiweg, Untersuchungsgebiet 4, Aufnahmebaum 6","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1676071581,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.698056,50.127889,NA,2014,"6",17,"Germany","217365",NA,"FR","Frankfurt am Main, Eckenheimer Landstraße, Untersuchungsgebiet 5, Aufnahmebaum 2","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,98,"Punctelia subrudecta"
1676071613,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.583734,50.077225,NA,2014,"7",15,"Germany","218131",NA,"FR","Untermainebene, Frankfurt, Schwanheim, Schwanheimer Wald, Rechte Wiese"" östl. der Schwanheimer Bahnstraße""","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1676071604,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.589444,50.077867,NA,2014,"9",23,"Germany","221182",NA,"FR","Frankfurt, Schwanheimer Wald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1061246641,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.193617,50.946667,NA,2014,"10",28,"Germany","38440",NA,"FR","Sebnitztal","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,78,"Punctelia subrudecta"
1086983739,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.87075,51.29705,NA,2014,"10",2,"Germany","38768",NA,"FR","Königshöhe, 350 m WNW","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Punctelia subrudecta"
1676071614,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.580556,50.08045,NA,2014,"11",26,"Germany","221339",NA,"FR","Frankfurt, Schwanheimer Wald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1676071621,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.5775,50.080367,NA,2014,"11",26,"Germany","221333",NA,"FR","Frankfurt, Schwanheimer Wald","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,97,"Punctelia subrudecta"
1099343027,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.6622,50.253633,NA,2013,"8",27,"Germany","39260",NA,"FR","Bei Frichdrichsdorf - Burgholzhausen, Autobahnrastplatz","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,91,"Punctelia subrudecta"
1233566521,"828a3d8c-f762-11e1-a439-00145eb45e9a",16.551067,45.911667,NA,2013,"8",28,"Croatia","37514",NA,"FR","bei Stari Glog","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,104,"Punctelia subrudecta"
1212224590,"85739778-f762-11e1-a439-00145eb45e9a",5.26,52.1433,NA,2013,"12",28,"Netherlands","186228","H. Sipman & A. Aptroot","B","THE NETHERLANDS, Utrecht: Soesterberg, former airfield, near ecoduct Op Hees. Alt. 10 m.","Lichen Herbarium Berlin","GBIF",NA,92,"Punctelia subrudecta"
788729059,"aab0cf80-0c64-11dd-84d1-b8a03c50a862",6.203056,45.826944,"Auvergne-Rhône-Alpes",2011,"1",8,"France","1493960","A. Thell","LD","Duingt","General","GBIF",NA,91,"Punctelia subrudecta"
914864638,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.532217,51.926383,NA,2011,"3",27,"Germany","29452",NA,"FR","zwischen Tauer & Bärenklau, unweit von Krolls Lauch","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,90,"Punctelia subrudecta"
1676070722,"828a3d8c-f762-11e1-a439-00145eb45e9a",10.803611,45.748333,NA,2011,"6",20,"Italy","67838",NA,"FR","Prov. Verona, Lago di Garda, Malcesine, Loc. Caris, Via Caris","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,84,"Punctelia subrudecta"
914864456,"828a3d8c-f762-11e1-a439-00145eb45e9a",13.87195,51.517783,NA,2011,"8",16,"Germany","29518",NA,"FR","Schipkau","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,89,"Punctelia subrudecta"
914864555,"828a3d8c-f762-11e1-a439-00145eb45e9a",14.691667,50.92805,NA,2011,"9",30,"Germany","31822",NA,"FR","Niederoderwitz","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,75,"Punctelia subrudecta"
1676069877,"828a3d8c-f762-11e1-a439-00145eb45e9a",8.2725,50.141111,NA,2011,"12",3,"Germany","218395-P3404",NA,"FR","Wiesbaden, Naurod. Taunus, nordwestlich Kellerskopf im Trockenborn.","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,78,"Punctelia subrudecta"
1212215412,"85739778-f762-11e1-a439-00145eb45e9a",13.1232,52.4332,NA,2010,"8",30,"Germany","122071","H. Sipman, P. & B. v.d. Boom","B","GERMANY, Berlin: southern part of lake Wannsee, island Pfaueninsel. Alt. c. 40 m.","Lichen Herbarium Berlin","GBIF",NA,92,"Punctelia subrudecta"
1212209505,"85739778-f762-11e1-a439-00145eb45e9a",9.0217,53.445,NA,2008,"4",6,"Germany","103399","H. Sipman","B","DEUTSCHLAND, Niedersachsen: Landkr. Landkreis Rotenburg (Wümme). Oese E of Basdahl, near the church. MTB 2520/3A2. Elev. 20 m.","Lichen Herbarium Berlin","GBIF",NA,85,"Punctelia subrudecta"
914864692,"828a3d8c-f762-11e1-a439-00145eb45e9a",5.307783,46.32195,NA,2005,"7",11,"France","22285",NA,"FR","Bourg en Bresse, ca. 16 km N, Rastplatz an der Straße N 83 von NE in Richtung Lyon","Herbarium Senckenbergianum (FR) - Fungi","GBIF",NA,109,"Punctelia subrudecta"
1935715677,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83389,47.30639,NA,2003,"4",1,"Austria","0043163","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Aupark ca. 400 m N von Schloss Pöllau [425 m, 8661/3 (47°18'23""N, 15°50'02""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO","GBIF",NA,72,"Punctelia subrudecta"
1935715680,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.74667,47.33639,NA,2003,"4",1,"Austria","0042952","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Saifen-Boden, Winkl-Boden, ca, 500 m S Gschaidwirt, W unterhalb an die Landesstraße anschließend [790 m, 8660/3 (47°20'11""N, 15°44'48""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,60,"Punctelia subrudecta"
1935715690,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.87583,47.25917,NA,2003,"4",18,"Austria","0042573","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau, am Unterlauf des Kroisbaches zwischen Schönaudorf und der Einmündung in die Pöllauer Safen [360 m, 8761/1 (47°15'33""N, 15°52'33""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,82,"Punctelia subrudecta"
1935715710,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.85417,47.26528,NA,2003,"4",18,"Austria","0042592","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Hinteregg, am Kroisbach oberhalb Schönau, Unterhang und Au am Kroisbach, NE bis NNE des Gehöftes Holzmann [410 m, 8761/1 (47°15'55""N, 15°51'15""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Punctelia subrudecta"
1935715791,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.84167,47.25556,NA,2003,"4",18,"Austria","0044306","Suppan,Ursula","GJO","[Österreich, Steiermark]  Naturpark Pöllauer Tal: Gmde Schönegg, Lehen, Föhrenwald WSW Ghf. Schrank [640 m, 8761/1 (47°15'20""N, 15°50'30""E ±250 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Punctelia subrudecta"
1935715627,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79944,47.33694,NA,2003,"5",1,"Austria","0042652","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Sonnhofen, Köppelreith, Sternbauerkogel, Kugelbuche, ca. 230 m NW des Sternbauerkogels [707 m, 8660/4 (47°20'13""N, 15°47'58""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,63,"Punctelia subrudecta"
1935715663,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.81944,47.34167,NA,2003,"5",1,"Austria","0042674","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Sonnhofen, Prätis, ca. 700 m WSW unterhalb Straßhöf, ca. 300 m NNE des Sägewerkes, am Oberen Rand des Waldes [570 m, 8660/4 (47°20'30""N, 15°49'10""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,63,"Punctelia subrudecta"
1935715669,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.77083,47.30833,NA,2003,"5",10,"Austria","0042804","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Oberer Rabenwald, In der Eben, ca. 200 m S bis 500 m W von Mauerhöf [740 m, 8660/4 (47°18'30""N, 15°46'15""E ±800 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO","GBIF",NA,62,"Punctelia subrudecta"
1935715684,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.87917,47.28056,NA,2003,"5",17,"Austria","0042448","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Söllnerdorf ca. 1 km NNW Winzendorf, zwischen der Hochstraße nach Pöllauberg und den Kartteichen [405 m, 8761/1 (47°16'50""N, 15°52'45""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,82,"Punctelia subrudecta"
1935715703,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.79472,47.29611,NA,2003,"5",9,"Austria","0042827","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, Haregg, ca. 70 m E des Gehöftes Heil [670 m, 8760/2 (47°17'46""N, 15°47'41""E ±100 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO","GBIF",NA,76,"Punctelia subrudecta"
1935715712,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.825,47.30139,NA,2003,"5",10,"Austria","0043196","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, an der Straße nach In der Eben, Straßenknick nach N ca. 500 m W des dicht verbauten Siedlungsgebietes von Pöllau, ca 1 km E des Gutes Lehenshofen [460 m, 8660/4 (47°18'05""N, 15°49'30""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO","GBIF",NA,76,"Punctelia subrudecta"
1935715724,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.84444,47.29861,NA,2003,"5",16,"Austria","0043241","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllauberg, ""Bergwald"", ca. 550 m E bis SE des Ortskernes von Pöllau [440 m, 8761/1 (47°17'55""N, 15°50'40""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllauberg]","Herbarium GJO","GBIF",NA,72,"Punctelia subrudecta"
1935715730,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.83194,47.30278,NA,2003,"5",16,"Austria","0043104","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Pöllau, Ortsgebiet von Pöllau, Schlosspark unmitelbar WSW von Schloss Pöllau [430 m, 8660/4 (47°18'10""N, 15°49'55""E ±200 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Pöllau]","Herbarium GJO","GBIF",NA,76,"Punctelia subrudecta"
1935715808,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.8125,47.30694,NA,2003,"5",10,"Austria","0042724","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Rabenwald, an der Straße von Pöllau zum Gehöft Wirtpoldl, ca. 300 m NE vom Schloss Lehenshofen [480 m, 8660/4 (47°18'25""N, 15°48'45""E ±300 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau, Katastralgemeinde Rabenwald]","Herbarium GJO","GBIF",NA,76,"Punctelia subrudecta"
1935715691,"5830fa3c-497c-4d37-b771-bd6c84997f2c",15.86944,47.275,NA,2003,"6",4,"Austria","0042517","Suppan,Ursula","GJO","[Österreich, Steiermark; Naturpark Pöllauer Tal]  Gmde. Schönegg, Schönau bei Pöllau, an der Außenseite des Teichdammes [8761/1 (47°16'30""N, 15°52'10""E ±250 m) Bezirk Hartberg-Fürstenfeld, Gemeinde Pöllau]","Herbarium GJO","GBIF",NA,80,"Punctelia subrudecta"
1638417539,"fb8ae15d-e30c-44b4-8f61-0bb0c1d90ff9",13.65833,46.31667,NA,2003,"7",6,"Slovenia","000315476","Mayrhofer,Helmut","GZU","[Primorska] Southern Alps, Julian Alps, Lepena valley SSW of Soča (E of Bovec), on the riverbank of Lepenca","Herbarium GZU","GBIF",NA,64,"Punctelia subrudecta"
